Date,Location,City,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,AQI
03-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,9.36,19.22,39.3,17.2,171.2
03-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,7.63,17.83,34.3,33.25,144.0
03-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,8.51,10.38,17.72,36.22,141.8
03-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,7.32,11.79,46.37,41.48,147.5
03-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,5.88,19.42,68.39,38.31,128.8
03-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,2.0,10.69,45.89,14.56,108.8
03-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,4.71,15.91,62.37,29.8,139.9
03-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,6.08,21.96,97.81,35.65,167.9
03-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,7.34,8.56,48.55,18.73,136.9
03-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,8.24,29.61,35.08,60.78,187.3
03-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,10.06,25.87,99.31,38.81,199.7
03-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,7.94,15.57,71.23,67.65,201.1
03-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,6.5,14.82,70.34,57.08,172.7
03-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,2.9,25.03,47.48,32.24,151.4
03-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,6.55,16.03,57.4,33.4,140.4
04-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,5.17,19.74,57.94,39.07,146.4
04-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,4.11,12.22,57.67,34.97,175.4
04-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,6.35,6.29,37.24,21.52,85.5
04-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,5.43,15.08,79.14,50.06,136.6
04-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,5.14,9.44,62.29,46.26,149.8
04-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,5.01,16.88,22.44,36.68,159.6
04-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,7.89,7.44,64.89,11.01,155.7
04-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,4.21,15.64,67.8,35.08,173.5
04-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,7.79,17.1,72.28,34.53,192.3
04-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,10.58,22.28,65.56,39.85,188.9
04-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,6.33,18.75,49.48,27.57,159.7
04-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,3.53,27.75,34.89,49.66,156.7
04-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,6.2,17.76,31.05,32.59,144.1
04-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,3.87,17.47,29.51,30.85,129.1
04-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,2.15,14.74,23.76,25.57,129.0
04-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,5.77,14.78,65.29,33.51,151.0
04-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,3.12,10.88,50.17,17.73,129.5
04-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,7.54,15.33,71.49,22.8,150.7
04-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,5.49,21.68,35.22,33.39,154.3
04-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,6.82,19.69,35.96,53.63,139.2
04-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,13.18,21.48,75.7,62.67,199.9
04-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,4.62,21.48,62.84,38.39,171.6
04-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,5.0,13.77,55.22,31.19,151.7
04-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,6.67,17.96,51.2,28.67,154.8
05-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,0.43,12.89,36.06,31.5,135.7
05-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,5.61,18.6,60.04,35.74,156.2
05-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,7.16,18.94,38.31,33.38,137.1
05-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,0.34,10.64,51.61,16.64,105.1
05-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,5.61,7.29,42.36,6.01,110.0
05-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,5.22,22.64,34.04,39.99,146.8
05-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,1.97,11.15,84.17,29.45,130.0
05-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,8.93,23.07,38.02,43.18,178.1
05-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,6.65,19.56,55.84,26.49,157.9
05-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,10.14,22.58,97.62,64.5,198.1
05-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,6.15,15.9,59.63,10.75,163.1
05-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,9.12,9.39,57.99,40.37,140.2
05-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,8.47,19.9,53.75,32.62,196.3
05-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,5.3,12.33,31.53,18.74,98.0
05-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,0.88,13.64,19.41,19.42,79.1
05-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,2.0,15.54,56.23,23.46,125.8
05-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,5.88,6.75,54.13,49.28,153.7
05-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,6.14,12.97,63.34,37.26,141.9
05-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,7.54,28.95,87.93,55.34,204.1
05-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,5.91,21.98,103.1,38.57,180.1
05-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,8.01,26.49,61.42,45.1,202.9
05-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,6.75,22.73,45.06,26.77,162.7
05-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,6.89,4.91,42.31,21.06,134.6
05-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,3.84,14.69,57.1,30.57,133.8
06-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,5.63,22.34,19.52,45.63,156.8
06-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,6.5,23.52,49.36,51.15,161.2
06-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,4.51,2.71,6.17,26.18,107.5
06-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,1.91,13.57,52.13,20.26,102.7
06-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,6.23,5.52,42.09,24.37,103.7
06-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,5.24,15.49,46.87,34.64,136.9
06-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,5.1,19.03,60.9,46.88,149.4
06-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,6.07,11.81,65.85,29.26,161.5
06-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,10.32,33.84,95.2,51.03,203.4
06-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,6.22,24.73,76.81,38.76,202.8
06-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,6.9,18.57,54.79,52.1,156.3
06-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,7.66,24.28,49.68,27.83,142.8
06-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,3.64,23.04,31.77,22.19,140.3
06-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,9.51,13.59,43.21,26.0,131.5
06-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,5.38,6.36,23.19,22.98,96.9
06-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,7.4,17.87,50.92,37.73,162.3
06-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,4.37,11.52,33.74,50.16,120.2
06-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,5.44,19.98,71.83,31.13,170.2
06-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,8.47,25.84,59.22,48.46,181.6
06-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,6.87,20.09,49.21,50.32,182.0
06-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,7.39,28.36,81.79,57.06,210.2
06-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,2.61,18.23,62.87,49.66,185.3
06-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,4.92,17.38,49.81,34.47,140.5
06-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,3.99,24.97,48.24,30.94,153.0
07-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,9.46,22.89,84.7,29.87,163.3
07-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,10.39,21.55,20.2,54.64,159.4
07-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,6.56,11.02,28.05,28.22,119.3
07-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,0.56,6.62,42.59,25.06,120.2
07-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,7.2,18.23,57.1,23.38,117.1
07-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,2.99,16.52,52.57,32.33,155.9
07-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,2.11,12.62,63.48,23.51,107.4
07-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,10.31,19.64,79.54,66.7,206.9
07-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,7.72,23.33,38.31,51.0,194.8
07-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,6.6,21.73,56.42,25.46,154.7
07-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,3.84,12.58,47.47,36.69,143.2
07-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,4.53,15.53,58.79,39.79,142.9
07-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,3.67,14.41,55.83,36.44,155.6
07-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,5.87,17.07,41.51,0.3,111.1
07-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,3.15,7.54,32.68,32.37,91.5
07-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,8.28,19.03,55.85,27.93,149.6
07-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,4.53,18.08,44.18,44.99,136.5
07-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,5.93,16.1,28.19,35.35,131.9
07-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,8.8,20.18,97.31,53.12,205.1
07-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,10.01,27.34,74.9,75.49,203.6
07-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,7.14,18.32,83.98,37.57,194.1
07-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,9.05,11.56,28.48,43.82,158.6
07-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,5.29,20.17,40.33,29.99,155.8
07-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,4.4,12.57,62.37,40.75,156.8
08-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,5.69,20.61,52.46,16.6,140.5
08-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,9.29,22.95,84.97,27.4,164.8
08-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,5.99,3.91,37.83,39.33,98.7
08-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,3.92,17.63,22.22,44.65,140.2
08-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,7.88,18.53,35.75,21.41,102.2
08-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,6.16,23.19,54.61,29.68,167.4
08-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,4.85,30.84,51.8,53.46,178.2
08-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,8.15,18.27,53.23,32.48,189.9
08-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,9.59,18.43,46.63,56.22,169.4
08-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,5.12,21.4,51.1,50.43,183.6
08-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,6.45,13.3,45.09,36.47,149.7
08-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,5.95,20.02,36.9,21.09,132.5
08-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,6.32,13.57,48.01,34.26,110.4
08-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,4.31,5.23,0.0,23.76,100.2
08-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,6.74,8.37,52.09,11.38,98.5
08-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,2.87,18.0,33.57,34.4,126.7
08-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,11.17,19.67,68.85,39.19,157.6
08-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,4.86,13.45,45.09,36.72,140.2
08-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,10.11,18.77,68.31,38.03,175.2
08-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,9.29,26.45,44.11,40.13,189.4
08-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,7.53,13.59,46.53,41.2,142.4
08-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,7.03,19.25,56.39,44.63,183.8
08-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,6.34,9.39,65.67,42.79,123.8
08-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,7.99,14.87,40.12,40.5,140.1
09-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,5.55,14.37,71.24,43.74,135.8
09-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,2.47,8.44,45.78,37.93,122.2
09-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,7.27,18.93,53.55,15.98,125.0
09-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,8.39,16.0,42.03,21.9,134.3
09-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,3.33,21.39,39.49,24.49,116.7
09-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,4.88,21.62,71.97,40.91,176.6
09-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,6.61,7.76,41.89,34.65,139.7
09-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,6.3,25.7,92.49,37.86,180.1
09-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,6.79,23.81,79.95,47.82,180.7
09-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,8.49,13.06,88.4,45.59,190.5
09-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,3.72,17.04,53.46,37.7,128.6
09-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,5.66,12.33,57.34,47.91,147.1
09-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,5.2,6.58,32.1,38.54,134.7
09-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,6.13,10.09,50.18,24.85,114.3
09-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,1.66,16.19,18.78,30.25,105.9
09-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,4.48,24.1,34.43,0.15,114.5
09-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,3.28,23.16,56.03,51.91,143.1
09-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,4.1,21.93,65.09,30.61,144.2
09-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,6.96,23.84,61.16,40.61,178.4
09-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,5.47,18.32,67.07,36.46,174.3
09-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,4.38,15.85,52.34,29.95,157.4
09-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,8.84,24.31,65.07,40.89,164.1
09-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,3.75,20.11,63.5,34.47,134.3
09-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,6.35,17.42,80.94,53.39,145.7
10-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,4.89,18.59,71.08,41.86,161.1
10-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,7.88,12.79,48.72,54.3,158.7
10-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,6.91,1.35,25.44,31.39,121.3
10-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,3.25,3.6,67.95,28.87,114.7
10-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,4.14,20.22,52.95,34.39,112.2
10-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,6.49,11.42,65.26,44.26,144.1
10-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,3.58,13.73,60.16,32.12,134.3
10-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,9.91,27.59,119.65,67.48,206.6
10-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,7.12,21.39,25.68,50.74,155.3
10-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,2.31,26.32,75.88,31.71,168.1
10-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,2.61,11.2,42.72,26.39,120.3
10-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,6.26,9.93,35.86,37.94,137.1
10-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,1.82,21.88,43.22,26.57,158.0
10-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,3.89,9.59,18.63,11.89,114.7
10-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,3.32,20.02,39.16,34.74,132.7
10-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,8.05,21.78,62.59,37.09,153.3
10-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,5.98,17.77,39.47,25.5,151.1
10-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,7.35,17.18,88.93,29.53,150.9
10-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,5.43,19.32,91.89,40.01,187.9
10-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,8.98,20.11,58.94,50.46,183.6
10-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,7.53,27.65,89.54,46.5,220.0
10-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,6.8,22.23,68.97,64.0,175.3
10-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,7.53,17.42,46.18,36.37,143.4
10-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,4.49,15.71,46.14,20.75,138.2
11-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,7.65,21.57,46.47,34.08,128.2
11-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,7.17,19.86,49.71,55.02,143.1
11-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,2.8,15.33,62.55,15.95,115.3
11-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,3.54,10.7,58.13,44.14,117.2
11-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,9.82,16.76,53.32,34.93,108.2
11-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,5.84,12.83,68.64,47.36,156.3
11-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,5.5,15.17,49.52,43.48,165.5
11-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,9.15,26.2,58.25,53.82,175.7
11-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,3.81,20.25,48.82,37.61,151.8
11-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,8.04,18.21,82.43,50.8,191.7
11-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,5.34,9.37,75.12,43.31,154.3
11-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,7.3,15.23,41.72,49.56,154.3
11-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,2.58,13.37,70.05,23.16,140.7
11-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,2.24,17.6,43.55,13.28,110.0
11-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,0.33,5.77,41.44,27.95,106.2
11-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,4.48,22.69,45.72,39.29,151.2
11-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,11.58,12.11,65.33,47.49,165.7
11-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,3.67,13.48,20.77,40.04,140.0
11-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,3.72,14.11,46.64,46.18,178.2
11-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,7.29,22.7,60.33,54.33,179.4
11-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,6.12,22.67,61.49,49.35,181.2
11-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,8.21,21.07,35.8,41.81,177.0
11-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,7.28,19.71,49.97,36.27,159.7
11-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,6.55,17.53,47.79,52.24,157.7
12-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,3.39,17.35,20.03,35.02,131.8
12-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,3.82,19.59,51.05,37.44,135.0
12-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,7.88,12.74,53.48,24.07,115.1
12-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,0.0,13.81,22.3,22.33,101.4
12-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,2.02,17.69,23.24,23.09,87.0
12-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,4.86,17.93,53.8,20.38,141.0
12-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,2.28,15.7,49.45,25.29,125.0
12-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,7.06,13.67,67.12,38.05,159.6
12-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,6.91,25.14,76.85,21.85,171.2
12-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,9.26,22.01,60.6,41.42,185.0
12-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,7.03,23.22,71.6,25.65,125.5
12-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,4.27,19.69,66.13,26.24,139.9
12-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,4.0,14.35,47.14,33.55,140.7
12-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,3.42,17.44,33.35,39.88,122.4
12-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,3.21,14.41,38.3,35.54,93.4
12-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,7.62,20.54,67.26,53.07,156.3
12-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,8.01,22.78,65.39,41.46,169.1
12-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,5.55,12.27,38.66,42.49,151.7
12-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,6.58,30.32,71.43,67.62,186.8
12-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,5.89,19.01,79.78,50.88,161.1
12-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,2.69,27.24,61.93,53.42,173.9
12-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,5.38,16.48,51.03,39.13,152.9
12-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,5.2,14.05,51.12,40.3,160.1
12-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,7.65,20.68,44.24,34.8,176.5
13-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,5.85,20.04,59.45,36.06,136.1
13-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,7.65,23.89,44.94,48.75,155.7
13-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,4.27,12.3,42.19,32.26,117.9
13-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,4.76,22.98,19.02,22.31,133.0
13-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,7.25,22.44,47.66,33.24,121.7
13-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,5.75,14.64,45.01,54.12,155.4
13-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,4.41,10.97,56.19,39.59,115.1
13-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,8.61,19.41,60.78,47.03,175.4
13-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,9.43,19.64,45.8,55.07,182.8
13-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,9.46,29.04,52.08,61.25,183.4
13-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,7.7,24.78,61.0,29.03,134.7
13-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,4.31,18.96,58.35,60.39,144.6
13-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,8.84,14.55,62.54,26.35,126.2
13-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,7.3,13.13,34.63,27.63,98.8
13-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,1.18,5.28,28.64,30.31,68.9
13-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,6.91,18.28,61.4,43.58,147.4
13-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,7.37,12.47,36.84,36.65,141.7
13-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,3.83,18.04,55.0,21.69,121.1
13-02-2025 18:00,Hebbal (Bengaluru),Bengaluru,6.52,21.2,58.77,48.71,182.1
13-02-2025 19:00,Hebbal (Bengaluru),Bengaluru,7.4,15.89,48.17,45.33,162.2
13-02-2025 20:00,Hebbal (Bengaluru),Bengaluru,9.08,23.29,63.39,44.55,161.3
13-02-2025 21:00,Hebbal (Bengaluru),Bengaluru,3.7,24.16,34.32,46.58,159.4
13-02-2025 22:00,Hebbal (Bengaluru),Bengaluru,6.28,29.03,63.57,36.45,159.0
13-02-2025 23:00,Hebbal (Bengaluru),Bengaluru,4.13,10.03,45.09,32.85,132.4
14-02-2025 00:00,Hebbal (Bengaluru),Bengaluru,3.4,10.57,28.59,38.24,139.7
14-02-2025 01:00,Hebbal (Bengaluru),Bengaluru,5.99,17.41,37.85,27.86,142.7
14-02-2025 02:00,Hebbal (Bengaluru),Bengaluru,4.81,9.2,21.0,29.81,108.1
14-02-2025 03:00,Hebbal (Bengaluru),Bengaluru,6.47,27.34,65.37,40.53,152.1
14-02-2025 04:00,Hebbal (Bengaluru),Bengaluru,4.96,0.62,70.6,29.43,116.9
14-02-2025 05:00,Hebbal (Bengaluru),Bengaluru,3.25,16.15,45.93,36.47,136.2
14-02-2025 06:00,Hebbal (Bengaluru),Bengaluru,5.99,21.05,65.18,45.98,145.7
14-02-2025 07:00,Hebbal (Bengaluru),Bengaluru,4.86,7.14,97.95,30.11,159.6
14-02-2025 08:00,Hebbal (Bengaluru),Bengaluru,4.81,20.14,68.93,42.97,175.5
14-02-2025 09:00,Hebbal (Bengaluru),Bengaluru,5.58,18.54,50.84,39.27,181.2
14-02-2025 10:00,Hebbal (Bengaluru),Bengaluru,3.77,14.22,51.35,22.59,126.4
14-02-2025 11:00,Hebbal (Bengaluru),Bengaluru,1.25,17.46,65.18,30.26,147.4
14-02-2025 12:00,Hebbal (Bengaluru),Bengaluru,8.4,21.08,86.41,32.75,139.4
14-02-2025 13:00,Hebbal (Bengaluru),Bengaluru,3.12,10.68,59.27,17.62,91.3
14-02-2025 14:00,Hebbal (Bengaluru),Bengaluru,5.18,5.26,14.63,26.45,98.3
14-02-2025 15:00,Hebbal (Bengaluru),Bengaluru,10.2,28.7,37.2,57.05,166.7
14-02-2025 16:00,Hebbal (Bengaluru),Bengaluru,9.19,18.3,49.4,54.98,159.0
14-02-2025 17:00,Hebbal (Bengaluru),Bengaluru,9.85,17.38,43.55,40.75,154.6
